lon,lat,nro,lote,tipo,anio,riesgo_salud,riesgo_poblacion,riesgo_ambiente,cuenca,region_hidrografica,departamento,provincia,distrito,oficio
-81.25676,-4.604,2036,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.28404,-4.68696,2037,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.28728,-4.63513,2038,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.29468,-4.472,2102,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.26242,-4.45171,2103,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.24106,-4.51084,2104,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.23859,-4.64144,2105,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.24685,-4.53117,2167,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.24259,-4.50778,2168,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.30773,-4.67429,2169,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.30352,-4.67275,2170,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13422,-4.20288,1974,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,20-2015-OEFA/DE
-81.28063,-4.68598,1975,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.12446,-4.65616,1976,III,"Pozo mal abandonado, que presenta emisiones gaseosas fugitivas y  suelo contaminado en el área circundante al mismo",2014,Medio,Alto,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,0006-2015-OEFA/DE
-81.22029,-4.66487,1977,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.27712,-4.66709,2039,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.2316,-4.61912,2040,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.30961,-4.66666,2041,VII/VI,"Pozo mal abandonado, que presenta emisiones gaseosas fugitivas y  suelo contaminado en el área circundante al mismo",2015,Alto,Alto,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio Circular N° 01-2015-OEFA/DE
-81.23699,-4.63965,2106,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Bajo,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25758,-4.69418,2107,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.16125,-4.85698,2108,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,161-2015-OEFA/DE
-81.16541,-4.67925,2109,III,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.31144,-4.6809,2171,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.31211,-4.68001,2172,VII/VI,Pozo mal abandonado con presencia de suelo contaminado,2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25876,-4.69424,2173,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.17875,-4.64649,2175,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.28256,-4.66228,1978,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.28278,-4.66007,1979,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.28437,-4.66348,1980,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.2865,-4.6636,1981,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27234,-4.45744,2042,VII/VI,"Pozo mal abandonado, que presenta emisiones gaseosas fugitivas y  suelo contaminado en el área circundante al mismo",2015,Medio,Alto,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,Oficio Circular N° 01-2015-OEFA/DE
-81.24877,-4.51218,2043,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.19785,-4.52809,2044,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.21285,-4.47431,2045,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.2477,-4.65748,2110,VII/VI,"Pozo mal abandonado, emisiones, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.126,-4.67087,2111,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.303,-4.68252,2112,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.30624,-4.68208,2113,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.25781,-4.68991,2176,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25631,-4.6904,2177,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.2285,-4.69121,2178,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.22735,-4.68309,2179,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.28092,-4.65634,1982,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.19587,-4.65238,1983,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.18703,-4.66368,1984,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.23003,-4.59144,1985,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,165-2016-OEFA/DE
-81.2258,-4.47909,2046,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.20487,-4.47647,2047,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.24491,-4.51331,2048,VII/VI,"Pozo mal abandonado, emisiones",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,20-2015-OEFA/DE
-81.28265,-4.46584,2049,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.1554,-4.22354,2114,X,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,20-2015-OEFA/DE
-81.1216,-4.6019,2115,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.02967,-4.22756,2116,X,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,20-2015-OEFA/DE
-81.22986,-4.64652,2117,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.23078,-4.68302,2180,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.18906,-4.66683,2181,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13401,-4.67159,2182,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13257,-4.67002,2183,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.28842,-4.6405,1986,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.25097,-4.65328,1987,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.26225,-4.46854,1988,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,210-2015-OEFA/DE
-81.26261,-4.44434,1989,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,210-2015-OEFA/DE
-81.28216,-4.46992,2050,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.2744,-4.4523,2051,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.27305,-4.45329,2052,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.27175,-4.45193,2053,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.12301,-4.83468,2938,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2017,Medio,Medio,Medio,Cuenca Chira,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.34147,-4.43694,2939,Z-2B,Pozo mal abandonado,2021,Medio,Bajo,Medio,,,Piura,Talara,Lobitos,Oficio N° 057-2021-OEFA/DEAM
-81.11491,-4.8404,2940,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2017,Medio,Medio,Medio,Cuenca Chira,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.29781,-4.30907,2941,Z-2B,Pozo mal abandonado,2021,Bajo,Bajo,Bajo,,,Piura,Talara,El Alto,Oficio N° 057-2021-OEFA/DEAM
-81.31358,-4.70055,2749,Z-2B,Pozo mal abandonado (ZONA DE PLAYA),2017,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.26402,-4.6835,2750,VII/VI,Pozo mal abandonado y suelo contaminado con hidrocarburos en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.22093,-4.65566,2751,VII/VI,"Pozo mal abandonado, suelo contaminado en el área circundante al mismo y emisiones gaseosas fugitivas provenientes del pozo",2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.22061,-4.65692,2752,VII/VI,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.21007,-4.2809,2813,X,Pozo mal abandonado con presencia de emisiones gaseosas fugitivas provenientes del mismo,2017,Bajo,Medio,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,224-2017-OEFA/DE
-81.20363,-4.27822,2814,X,Pozo mal abandonado,2017,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,224-2017-OEFA/DE
-81.17459,-4.64225,2815,VII/VI,Pozo mal abandonado que presenta suelo contaminado,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,224-2017-OEFA/DE
-81.22789,-4.65778,2816,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,070-2016-OEFA/DE
-81.13524,-4.85585,2874,III,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.30851,-4.60989,2875,Z-2B,Pozo mal abandonado,2021,Bajo,Bajo,Bajo,,,Piura,Talara,La Brea,Oficio N° 0079-2021-OEFA/DEAM
-81.12984,-4.83889,2876,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.31781,-4.71583,2877,Z-2B,Pozo mal abandonado con presencia de emisiones gaseosas fugitivas provenientes del pozo,2021,Medio,Medio,Medio,,,Piura,Talara,La Brea,Oficio N° 0079-2021-OEFA/DEAM
-81.15734,-4.85151,2942,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.31863,-4.68613,2943,VII/VI,"Pozo mal abandonado con presencia de emisiones gaseosas fugitivas, afloramiento de hidrocarburos y agua; y suelo contaminado con hidrocarburos en su área circundante",2013,Alto,Medio,Alto,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio circular N° 008-2016-OEFA/DE
-81.2288,-4.52163,2944,VII/VI,Pozo mal abandonado que presenta emisiones gaseosas fugitivas y suelo contaminado con fracción de hidrocarburos F2 y fracción de hidrocarburos F3 en su área circundante,2013,Bajo,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,"004-2014-OEFA/DE, 00360-2024-OEFA/DEAM"
-81.17795,-4.28894,2945,X,Pozo mal abandonado,2019,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 00144-2019-OEFA-DEAM
-81.25049,-4.69367,2753,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,070-2016-OEFA/DE
-81.17747,-4.64701,2754,VII/VI,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.22719,-4.64294,2755,VII/VI,Pozo mal abandonado y suelo contaminado con hidrocarburos en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.25287,-4.69585,2756,VII/VI,Pozo mal abandonado y suelo contaminado con hidrocarburos en el área circundante al mismo,2017,Bajo,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.19779,-4.65535,2817,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.20627,-4.64742,2818,VII/VI,Pozo mal abandonado y suelo contaminado con hidrocarburos en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,224-2017-OEFA/DE
-81.19299,-4.65472,2819,VII/VI,Suelo contaminado en el área circundante al pozo T3146,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,224-2017-OEFA/DE
-81.23005,-4.65652,2820,VII/VI,Suelos contaminados con efluente o derrame,2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,070-2016-OEFA/DE
-81.14136,-4.84954,2878,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.31785,-4.71583,2879,Z-2B,Pozo mal abandonado,2021,Bajo,Bajo,Bajo,,,Piura,Talara,La Brea,Oficio N° 0079-2021-OEFA/DEAM
-81.12769,-4.83836,2880,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,114-2017-OEFA/DE
-81.31784,-4.71587,2881,Z-2B,Pozo mal abandonado,2021,Bajo,Bajo,Bajo,,,Piura,Talara,La Brea,Oficio N° 0079-2021-OEFA/DEAM
-81.2958,-4.42616,2946,Z-2B,Pozo petrolero mal abandonado ubicado en la plataforma marina LO12,2021,Bajo,Bajo,Bajo,,,Piura,Talara,Lobitos,Oficio N° 00098-2022-OEFA/DEAM
-81.29573,-4.42617,2947,Z-2B,Pozo petrolero mal abandonado ubicado en la plataforma marina LO12,2021,Bajo,Bajo,Bajo,,,Piura,Talara,Lobitos,Oficio N° 00098-2022-OEFA/DEAM
-81.29576,-4.42618,2948,Z-2B,Pozo petrolero mal abandonado ubicado en la plataforma marina LO12,2021,Bajo,Bajo,Bajo,,,Piura,Talara,Lobitos,Oficio N° 00098-2022-OEFA/DEAM
-81.30515,-4.6554,2949,VII/VI,Suelo contaminado vinculado al pozo T__20,2019,Alto,Alto,Alto,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio Circular N° 00025-2019-OEFA-DEAM
-81.30678,-4.65439,2950,VII/VI,Suelo contaminado vinculado al pozo T_247,2019,Alto,Alto,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio Circular N° 00025-2019-OEFA-DEAM
-81.30622,-4.70583,2757,VII/VI,"Pozo mal abandonado, suelo contaminado en el área circundante al mismo y emisiones gaseosas fugitivas provenientes del pozo",2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
-81.18046,-4.65097,2758,VII/VI,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,239-2017-OEFA/DE
